Depth,Age,dD
2310,246010,-406
2310.55,246131,-408.2
2311.1,246253,-409.6
2311.65,246374,-409.4
2312.2,246504,-415.7
2312.75,246634,-411.3
2313.3,246765,-413.9
2313.85,246904,-419
2314.4,247043,-415
2314.95,247182,-419.8
2315.5,247336,-422.5
2316.05,247490,-423.9
2316.6,247645,-426.8
2317.15,247820,-433.8
2317.7,247995,-430
2318.25,248170,-429.1
2318.8,248342,-431.61
2319.35,248514,-424.2
2319.9,248686,-421.2
2320.45,248851,-424
2321,249016,-427.54
2321.55,249181,-422
2322.1,249340,-421.9
2322.65,249499,-421.5
2323.2,249658,-425.6
2323.75,249825,-422.9
2324.3,249991,-423.6
2324.85,250157,-427.7
2325.4,250331,-425.3
2325.95,250505,-425.6
2326.5,250679,-429.4
2327.05,250866,-429.1
2327.6,251053,-432.2
2328.15,251241,-431.5
2328.7,251438,-435.2
2329.25,251635,-431.3
2329.8,251833,-434.1
2330.35,252033,-434.3
2330.9,252233,-432.4
2331.45,252433,-432.2
2332,252628,-432.12
2332.55,252823,-430.74
2333.1,253018,-432.6
2333.65,253232,-437.17
2334.2,253446,-438.85
2334.75,253660,-437.1
2335.3,253875,-436.1
2335.85,254091,-437.4
2336.4,254307,-433
2336.95,254517,-437.4
2337.5,254728,-434.8
2338.05,254938,-438.4
2338.6,255152,-437.8
2339.15,255367,-433.6
2339.7,255581,-432.8
2340.25,255781,-432.4
2340.8,255981,-430.5
2341.35,256181,-435.5
2341.9,256394,-436.8
2342.45,256607,-434.2
2343,256820,-432.4
2343.55,257032,-434.7
2344.1,257244,-434.9
2344.65,257456,-433.9
2345.2,257677,-441.2
2345.75,257899,-435.6
2346.3,258121,-433.9
2346.85,258333,-433.76
2347.4,258544,-430.3
2347.95,258756,-429.5
2348.5,258966,-433.7
2349.05,259176,-430.5
2349.6,259386,-429.1
2350.15,259602,-436.4
2350.7,259819,-431.3
2351.25,260035,-429.4
2351.8,260243,-430.5
2352.35,260450,-428.4
2352.9,260657,-427
2353.45,260851,-423.5
2354,261045,-427.6
2354.55,261239,-432
2355.1,261448,-430.6
2355.65,261657,-432.5
2356.2,261866,-437.8
2356.75,262076,-431.6
2357.3,262285,-431
2357.85,262495,-431.5
2358.4,262705,-435.4
2358.95,262914,-438
2359.5,263124,-435.2
2360.05,263319,-435.8
2360.6,263514,-427.4
2361.15,263709,-431.1
2361.7,263893,-429.4
2362.25,264076,-432.1
2362.8,264260,-435.1
2363.35,264454,-437.5
2363.9,264647,-434.6
2364.45,264840,-431.8
2365,265021,-432.5
2365.55,265203,-434.5
2366.1,265384,-429.3
2366.65,265560,-434.8
2367.2,265735,-429.5
2367.75,265910,-424.4
2368.3,266068,-424.1
2368.85,266227,-424.1
2369.4,266385,-428.5
2369.95,266551,-426.3
2370.5,266717,-428
2371.05,266882,-430.9
2371.6,267051,-428.9
2372.15,267220,-427.3
2372.7,267389,-431.3
2373.25,267564,-431.7
2373.8,267740,-432.1
2374.35,267915,-430.4
2374.9,268092,-432.2
2375.45,268270,-433.48
2376,268447,-433.8
2376.55,268641,-436.67
2377.1,268835,-435.82
2377.65,269029,-434.29
2378.2,269213,-430.87
2378.75,269397,-436.15
2379.3,269581,-439
2379.85,269778,-439.6
2380.4,269974,-440.5
2380.95,270170,-436.6
2381.5,270360,-437.9
2382.05,270549,-437.7
2382.6,270738,-438.2
2383.15,270932,-438.3
2383.7,271126,-440.3
2384.25,271320,-438.9
2384.8,271519,-440.7
2385.35,271717,-441.8
2385.9,271916,-438.1
2386.45,272111,-442.6
2387,272307,-438.3
2387.55,272503,-437.5
2388.1,272703,-441
2388.65,272903,-444.5
2389.2,273103,-442.2
2389.75,273307,-441.8
2390.3,273511,-443.5
2390.85,273715,-443.4
2391.4,273922,-442.8
2391.95,274129,-443.8
2392.5,274335,-441.9
2393.05,274541,-443.5
2393.6,274746,-443.5
2394.15,274951,-441.6
2394.7,275154,-442.8
2395.25,275357,-442.1
2395.8,275560,-442.5
2396.35,275761,-442.2
2396.9,275961,-439.3
2397.45,276162,-441.8
2398,276362,-439.5
2398.55,276562,-441.8
2399.1,276761,-442.3
2399.65,276954,-437.9
2400.2,277147,-435.6
2400.75,277340,-437.3
2401.3,277537,-439.9
2401.85,277734,-442.5
2402.4,277932,-438.9
2402.95,278136,-442.4
2403.5,278340,-445.1
2404.05,278544,-438.2
2404.6,278732,-435.5
2405.15,278921,-435.5
2405.7,279109,-438.7
2406.25,279313,-439.7
2406.8,279518,-445.2
2407.35,279722,-436.8
2407.9,279920,-437.9
2408.45,280118,-441.1
2409,280316,-438.5
2409.55,280511,-438.1
2410.1,280706,-433.9
2410.65,280901,-430.8
2411.2,281071,-429.2
2411.75,281242,-423.4
2412.3,281412,-429.8
2412.85,281593,-432.9
2413.4,281774,-430.7
2413.95,281954,-433.45
2414.5,282147,-437.3
2415.05,282339,-434.7
2415.6,282532,-431.8
2416.15,282714,-430.9
2416.7,282897,-431
2417.25,283079,-428.9
2417.8,283257,-429.9
2418.35,283435,-427.7
2418.9,283613,-428.5
2419.45,283787,-426.3
2420,283961,-426.5
2420.55,284135,-425.7
2421.1,284307,-424.6
2421.65,284479,-427.9
2422.2,284651,-426.4
2422.75,284821,-424.7
2423.3,284991,-424.5
2423.85,285161,-425.5
2424.4,285331,-424.8
2424.95,285501,-424.75
2425.5,285671,-430.2
2426.05,285842,-422.1
2426.6,286014,-423.7
2427.15,286186,-422.5
2427.7,286352,-425
2428.25,286519,-421.3
2428.8,286685,-421.7
2429.35,286845,-420.2
2429.9,287006,-421.8
2430.45,287166,-423.8
2431,287330,-419.5
2431.55,287493,-423.4
2432.1,287656,-422.1
2432.65,287818,-419.9
2433.2,287979,-419.3
2433.75,288140,-420
2434.3,288293,-417.2
2434.85,288445,-417.9
2435.4,288597,-419.7
2435.95,288754,-418.4
2436.5,288910,-420.5
2437.05,289067,-418.2
2437.6,289223,-419.9
2438.15,289378,-420.8
2438.7,289533,-419.5
2439.25,289688,-419.2
2439.8,289844,-419.3
2440.35,289999,-415.1
2440.9,290142,-413.6
2441.45,290285,-412.1
2442,290428,-412.1
2442.55,290576,-415
2443.1,290725,-416.4
2443.65,290874,-415.3
2444.2,291023,-418.7
2444.75,291173,-419.6
2445.3,291323,-420.7
2445.85,291491,-423.2
2446.4,291659,-427.4
2446.95,291827,-421.2
2447.5,291997,-423.1
2448.05,292168,-425.8
2448.6,292338,-429
2449.15,292520,-426.5
2449.7,292702,-427.25
2450.25,292884,-425.6
2450.8,293068,-430.7
2451.35,293253,-432.4
2451.9,293437,-435.4
2452.45,293637,-434.3
2453,293837,-431.7
2453.55,294037,-427.2
2454.1,294232,-434.1
2454.65,294427,-434.7
2455.2,294623,-437.4
2455.75,294823,-434.7
2456.3,295024,-432.3
2456.85,295225,-432.2
2457.4,295413,-429.1
2457.95,295602,-426
2458.5,295791,-418.5
2459.05,295962,-422.9
2459.6,296134,-424.16
2460.15,296306,-427.2
2460.7,296500,-430.78
2461.25,296693,-431.4
2461.8,296887,-433.4
2462.35,297083,-437.4
2462.9,297278,-433.3
2463.45,297474,-436.1
2464,297684,-434.9
2464.55,297893,-432.2
2465.1,298103,-432.79
2465.65,298299,-429.4
2466.2,298495,-428.6
2466.75,298691,-427.6
2467.3,298886,-429.2
2467.85,299082,-428.9
2468.4,299277,-425.4
2468.95,299461,-424.7
2469.5,299646,-422.9
2470.05,299830,-418.9
2470.6,300016,-425.1
2471.15,300202,-427.4
2471.7,300389,-429
2472.25,300594,-432.5
2472.8,300800,-435.9
2473.35,301006,-432.1
2473.9,301218,-432.2
2474.45,301429,-431.9
2475,301641,-425.5
2475.55,301840,-427.3
2476.1,302038,-428.3
2476.65,302236,-426.7
2477.2,302428,-424.1
2477.75,302620,-421.5
2478.3,302812,-425
2478.85,303001,-418.45
2479.4,303191,-422.7
2479.95,303381,-420.8
2480.5,303565,-422.6
2481.05,303750,-421.5
2481.6,303935,-419.39
2482.15,304121,-422
2482.7,304306,-418.4
2483.25,304492,-414.1
2483.8,304668,-415.9
2484.35,304844,-417.9
2484.9,305020,-423.1
2485.45,305217,-422.3
2486,305414,-423.5
2486.55,305611,-421.1
2487.1,305818,-425.65
2487.65,306024,-430.9
2488.2,306231,-436.6
2488.75,306464,-433.1
2489.3,306696,-432
2489.85,306929,-430.7
2490.4,307157,-429.7
2490.95,307386,-427.6
2491.5,307615,-424.7
2492.05,307841,-428.3
2492.6,308066,-426.2
2493.15,308291,-423.7
2493.7,308523,-426
2494.25,308755,-426.9
2494.8,308986,-430.1
2495.35,309233,-424.6
2495.9,309479,-426.7
2496.45,309726,-424.5
2497,309974,-428
2497.55,310222,-423.5
2498.1,310471,-423.47
2498.65,310714,-424.88
2499.2,310958,-425.5
2499.75,311202,-424.5
2500.3,311453,-422.11
2500.85,311704,-423.3
2501.4,311955,-419.3
2501.95,312203,-421.3
2502.5,312452,-423.5
2503.05,312701,-417.2
2503.6,312937,-417.1
2504.15,313173,-419.4
2504.7,313409,-413.6
2505.25,313626,-416.5
2505.8,313843,-410.2
2506.35,314060,-416
2506.9,314277,-414
2507.45,314495,-412.6
2508,314712,-415.4
2508.55,314923,-412.8
2509.1,315134,-410.5
2509.65,315345,-408.5
2510.2,315556,-415.3
2510.75,315767,-416.7
2511.3,315978,-407.3
2511.85,316169,-409.3
2512.4,316359,-406
2512.95,316550,-403.4
2513.5,316729,-401.4
2514.05,316907,-410
2514.6,317086,-411.9
2515.15,317288,-411.7
2515.7,317490,-412.8
2516.25,317692,-413.4
2516.8,317902,-415.7
2517.35,318112,-415
2517.9,318322,-416.4
2518.45,318534,-414.3
2519,318746,-416.3
2519.55,318958,-420.1
2520.1,319194,-421.4
2520.65,319430,-426.9
2521.2,319666,-422.6
2521.75,319899,-421.8
2522.3,320132,-421.7
2522.85,320365,-422.3
2523.4,320595,-422.2
2523.95,320825,-420
2524.5,321055,-418.8
2525.05,321277,-421.5
2525.6,321499,-416.5
2526.15,321721,-415.1
2526.7,321928,-414.2
2527.25,322136,-414.9
2527.8,322343,-409
2528.35,322541,-414
2528.9,322739,-410.9
2529.45,322936,-411.4
2530,323130,-410.3
2530.55,323323,-408.5
2531.1,323517,-408.5
2531.65,323700,-405.1
2532.2,323884,-406.2
2532.75,324067,-408.4
2533.3,324247,-404.4
2533.85,324428,-404
2534.4,324608,-402.8
2534.95,324782,-401.8
2535.5,324956,-405.7
2536.05,325130,-399.9
2536.6,325296,-402.4
2537.15,325462,-399.4
2537.7,325628,-396.6
2538.25,325787,-396.9
2538.8,325945,-398.8
2539.35,326104,-400.8
2539.9,326266,-398.4
2540.45,326428,-398.9
2541,326590,-397.9
2541.55,326746,-396.3
2542.1,326902,-400.8
2542.65,327058,-394.8
2543.2,327205,-392.3
2543.75,327353,-393.1
2544.3,327500,-389.5
2544.85,327644,-394
2545.4,327789,-393.9
2545.95,327933,-395.5
2546.5,328079,-393.9
2547.05,328225,-393.6
2547.6,328371,-394.7
2548.15,328518,-396.3
2548.7,328664,-393
2549.25,328810,-394.8
2549.8,328952,-394.4
2550.35,329094,-394.6
2550.9,329236,-390.8
2551.45,329374,-389.8
2552,329511,-393.5
2552.55,329649,-392.1
2553.1,329791,-392.6
2553.65,329933,-392
2554.2,330074,-392.8
2554.75,330209,-388.5
2555.3,330344,-388.4
2555.85,330478,-389.9
2556.4,330622,-390.5
2556.95,330766,-394
2557.5,330910,-395.2
2558.05,331054,-391.6
2558.6,331198,-395.7
2559.15,331342,-391.5
2559.7,331483,-393.2
2560.25,331623,-393.2
2560.8,331764,-391.3
2561.35,331900,-390.3
2561.9,332037,-390
2562.45,332174,-389.8
2563,332317,-394.7
2563.55,332460,-391.2
2564.1,332603,-393.4
2564.65,332752,-393.1
2565.2,332900,-397.2
2565.75,333048,-395.6
2566.3,333194,-395.6
2566.85,333340,-394.4
2567.4,333485,-393
2567.95,333617,-388.2
2568.5,333749,-388.1
2569.05,333881,-388.8
2569.6,334002,-383.1
2570.15,334123,-382.7
2570.7,334244,-381.4
2571.25,334356,-379.4
2571.8,334467,-376.5
2572.35,334578,-373.3
2572.9,334689,-377.6
2573.45,334800,-377.4
2574,334912,-373.3
2574.55,335015,-373.1
2575.1,335119,-371.2
2575.65,335223,-369.4
2576.2,335330,-371.7
2576.75,335437,-372.2
2577.3,335544,-371.28
2577.85,335651,-373.82
2578.4,335758,-372.99
2578.95,335864,-368.6
2579.5,335969,-368.9
2580.05,336073,-373.1
2580.6,336177,-371.77
2581.15,336287,-374
2581.7,336396,-372.77
2582.25,336506,-372.97
2582.8,336625,-377.43
2583.35,336745,-379.94
2583.9,336864,-379.71
2584.45,336990,-381.1
2585,337115,-382.2
2585.55,337240,-385.8
2586.1,337377,-384
2586.65,337514,-389.1
2587.2,337651,-392.3
2587.75,337801,-392.4
2588.3,337950,-394
2588.85,338100,-397.1
2589.4,338266,-399.6
2589.95,338432,-400.8
2590.5,338598,-400.8
2591.05,338775,-403.6
2591.6,338952,-405.2
2592.15,339129,-404.1
2592.7,339314,-406.3
2593.25,339499,-406.1
2593.8,339684,-408
2594.35,339887,-410.8
2594.9,340091,-411.5
2595.45,340295,-414.3
2596,340524,-417
2596.55,340752,-420.6
2597.1,340980,-419.4
2597.65,341228,-422
2598.2,341476,-423.5
2598.75,341724,-425.5
2599.3,341996,-427.9
2599.85,342268,-428.7
2600.4,342540,-432.4
2600.95,342860,-436.5
2601.5,343181,-441.3
2602.05,343501,-443.6
2602.6,343833,-440.2
2603.15,344164,-441.6
2603.7,344496,-444.3
2604.25,344810,-440.2
2604.8,345125,-441.2
2605.35,345439,-436.3
2605.9,345752,-440.6
2606.45,346065,-438.2
2607,346378,-439.62
2607.55,346681,-439.6
2608.1,346984,-437.8
2608.65,347288,-438.8
2609.2,347586,-436.4
2609.75,347884,-437.3
2610.3,348182,-440.1
2610.85,348475,-434.8
2611.4,348768,-437.6
2611.95,349061,-437.8
2612.5,349350,-431.4
2613.05,349639,-435.7
2613.6,349928,-439.4
2614.15,350206,-438.6
2614.7,350485,-434.9
2615.25,350764,-425.9
2615.8,351037,-433.2
2616.35,351311,-430
2616.9,351585,-430.5
2617.45,351867,-431
2618,352149,-435.5
2618.55,352431,-432.5
2619.1,352718,-433.9
2619.65,353005,-434.3
2620.2,353292,-434.2
2620.75,353578,-433.3
2621.3,353863,-434.2
2621.85,354149,-434.9
2622.4,354431,-432.8
2622.95,354713,-432.6
2623.5,354995,-431.4
2624.05,355279,-434.7
2624.6,355563,-432.3
2625.15,355847,-436
2625.7,356164,-438.6
2626.25,356482,-439.9
2626.8,356800,-441.2
2627.35,357114,-440.4
2627.9,357428,-440.4
2628.45,357742,-438.3
2629,358055,-438.6
2629.55,358368,-439.9
2630.1,358680,-439.5
2630.65,359003,-441
2631.2,359325,-441.3
2631.75,359648,-440.2
2632.3,359962,-437.9
2632.85,360277,-438.6
2633.4,360592,-439.7
2633.95,360896,-434.5
2634.5,361201,-439.2
2635.05,361506,-434.6
2635.6,361813,-440.1
2636.15,362120,-433.8
2636.7,362428,-438.1
2637.25,362721,-435.1
2637.8,363015,-432.1
2638.35,363309,-433.4
2638.9,363598,-437.4
2639.45,363887,-430.2
2640,364176,-424.2
2640.55,364463,-430.5
2641.1,364750,-433.2
2641.65,365036,-431.1
2642.2,365344,-432.7
2642.75,365651,-436.94
2643.3,365958,-437.3
2643.85,366252,-432.3
2644.4,366546,-431.55
2644.95,366839,-433.7
2645.5,367140,-433.6
2646.05,367440,-433.1
2646.6,367741,-435.2
2647.15,368034,-433.4
2647.7,368327,-431.5
2648.25,368620,-428.8
2648.8,368925,-432.8
2649.35,369230,-434.4
2649.9,369535,-438.4
2650.45,369839,-435.6
2651,370143,-433.1
2651.55,370446,-432.9
2652.1,370735,-429.3
2652.65,371025,-431
2653.2,371314,-431.1
2653.75,371590,-425.7
2654.3,371866,-427.7
2654.85,372141,-427.5
2655.4,372417,-427.1
2655.95,372692,-427.4
2656.5,372968,-425.4
2657.05,373221,-422.9
2657.6,373474,-418.4
2658.15,373727,-421.2
2658.7,374003,-424.1
2659.25,374278,-425.7
2659.8,374554,-427.7
2660.35,374869,-430
2660.9,375184,-436.6
2661.45,375499,-435.7
2662,375816,-435
2662.55,376133,-433.8
2663.1,376450,-432.7
2663.65,376754,-432.5
2664.2,377058,-431.3
2664.75,377362,-428
2665.3,377658,-429.3
2665.85,377953,-428.1
2666.4,378249,-428.4
2666.95,378545,-426.6
2667.5,378841,-430.6
2668.05,379137,-427.6
2668.6,379420,-425.1
2669.15,379703,-424.4
2669.7,379986,-424.1
2670.25,380253,-422.2
2670.8,380520,-419
2671.35,380787,-419.4
2671.9,381055,-421.3
2672.45,381323,-419.7
2673,381592,-419.1
2673.55,381849,-416.1
2674.1,382106,-417.2
2674.65,382364,-412.1
2675.2,382636,-416.7
2675.75,382909,-420.6
2676.3,383182,-421.2
2676.85,383470,-420.3
2677.4,383759,-425.7
2677.95,384048,-425.2
2678.5,384341,-426.4
2679.05,384635,-423.9
2679.6,384928,-422.4
2680.15,385200,-421.3
2680.7,385473,-416.4
2681.25,385745,-419.6
2681.8,386011,-420
2682.35,386276,-416.3
2682.9,386542,-416.4
2683.45,386792,-410.2
2684,387042,-406.5
2684.55,387292,-413.9
2685.1,387573,-418.09
2685.65,387853,-419.3
2686.2,388133,-423.1
2686.75,388442,-423.4
2687.3,388751,-427.3
2687.85,389061,-426.7
2688.4,389394,-432
2688.95,389727,-430.9
2689.5,390060,-427
2690.05,390369,-428.3
2690.6,390678,-424.7
2691.15,390987,-420.8
2691.7,391286,-421.3
2692.25,391585,-422.9
2693.35,392175,-421.4
2693.9,392466,-419.3
2694.45,392756,-418.1
2695,393026,-416.1
2695.55,393295,-414.2
2696.1,393565,-414.3
2696.65,393815,-411.2
2697.2,394066,-410.3
2697.75,394316,-409
2698.3,394560,-409.5
2698.85,394804,-407
2699.4,395048,-409
2699.95,395274,-407.9
2700.5,395501,-402.1
2701.05,395727,-401.3
2701.6,395955,-405.9
2702.15,396183,-403.6
2702.7,396411,-403.2
2703.25,396627,-401.6
2703.8,396843,-401.6
2704.35,397059,-398.5
2704.9,397267,-398.9
2705.45,397476,-397.8
2706,397684,-398.1
2706.55,397889,-394.7
2707.1,398093,-397.8
2707.65,398298,-398
2708.2,398509,-402.5
2708.75,398720,-400.4
2709.3,398932,-394.2
2709.85,399132,-395
2710.4,399332,-393.4
2710.95,399532,-397.8
2711.5,399731,-395.6
2712.05,399931,-395.2
2712.6,400131,-394.6
2713.15,400317,-393.5
2713.7,400503,-390.8
2714.25,400690,-388.2
2714.8,400879,-391
2715.35,401069,-393
2715.9,401259,-392.2
2716.45,401438,-387.4
2717,401617,-388.4
2717.55,401797,-388.4
2718.1,401975,-388.8
2718.65,402153,-388.8
2719.2,402331,-385.2
2719.75,402509,-389.4
2720.3,402687,-387.6
2720.85,402866,-385.5
2721.4,403036,-385.1
2721.95,403207,-382.6
2722.5,403378,-385.6
2723.05,403552,-384.7
2723.6,403727,-386.3
2724.15,403901,-385.1
2724.7,404079,-386.9
2725.25,404256,-388.5
2725.8,404434,-383.8
2726.35,404615,-385.7
2726.9,404796,-387
2727.45,404977,-387.6
2728,405155,-384.9
2728.55,405333,-388.9
2729.1,405511,-383.7
2729.65,405683,-383.2
2730.2,405855,-382.2
2730.75,406026,-381.8
2731.3,406207,-384.7
2731.85,406387,-387.3
2732.4,406568,-383.3
2732.95,406741,-384.3
2733.5,406915,-378.9
2734.05,407088,-380.4
2734.6,407267,-384.6
2735.15,407445,-380.3
2735.7,407623,-385.3
2736.25,407803,-382.9
2736.8,407983,-381.5
2737.35,408163,-384.5
2737.9,408353,-385.5
2738.45,408542,-386.81
2739,408732,-386.37
2739.55,408917,-384.72
2740.1,409102,-383.94
2740.65,409286,-386.79
2741.2,409476,-384.3
2741.75,409666,-386.22
2742.3,409856,-386.62
2742.85,410056,-387.52
2743.4,410257,-387.36
2743.95,410457,-386.48
2744.5,410664,-387.93
2745.05,410870,-386.35
2745.6,411077,-387.8
2746.15,411285,-388.4
2746.7,411493,-386.7
2747.25,411700,-390.8
2747.8,411925,-392.11
2748.35,412149,-393.78
2748.9,412374,-393.39
2749.45,412607,-393.72
2750,412839,-395.76
2750.55,413072,-392.22
2751.1,413300,-393.26
2751.65,413528,-394.69
2752.2,413756,-391.94
2752.75,413994,-392.5
2753.3,414233,-396.4
2753.85,414472,-394.3
2754.4,414714,-393.2
2754.95,414957,-394.7
2755.5,415200,-394.9
2756.05,415443,-391.9
2756.6,415687,-393.6
2757.15,415931,-393.5
2757.7,416176,-394.7
2758.25,416420,-391.4
2758.8,416665,-393.1
2759.35,416907,-390.9
2759.9,417149,-389.8
2760.45,417392,-392.4
2761,417640,-392.6
2761.55,417888,-390.7
2762.1,418136,-393.8
2762.65,418397,-394.1
2763.2,418659,-395.7
2763.75,418920,-395.8
2764.3,419182,-395.2
2764.85,419444,-395.7
2765.4,419706,-394
2765.95,419980,-397.1
2766.5,420255,-396.1
2767.05,420530,-394.8
2767.6,420810,-396.5
2768.15,421090,-397.3
2768.7,421371,-400.9
2769.25,421677,-401.1
2769.8,421983,-402.7
2770.35,422290,-403.4
2770.9,422601,-401.3
2771.45,422913,-400.9
2772,423224,-405
2772.55,423549,-407.1
2773.1,423874,-404
2773.65,424199,-405.3
2774.2,424496,-398.8
2774.75,424793,-392.3
2775.3,425090,-390.1
2775.85,425368,-392.2
2776.4,425646,-396.2
2776.95,425924,-401.5
2777.5,426243,-401
2778.05,426562,-402.5
2778.6,426881,-405.6
2779.15,427242,-403.1
2779.7,427604,-406.8
2780.25,427965,-412.8
2780.8,428389,-417.2
2781.35,428812,-416.6
2781.9,429236,-423.7
2782.45,429744,-424.9
2783,430252,-428.1
2783.55,430760,-429
2784.1,431407,-433.6
2784.65,432054,-436.6
2785.2,432701,-437
2785.75,433455,-436.9
2786.3,434210,-436.8
2786.85,434965,-437.8
2787.4,435711,-436
2787.95,436458,-438.56
2788.5,437204,-435.9
2789.05,437972,-437.7
2789.6,438740,-434.8
2790.15,439508,-440
2790.7,440284,-444.32
2791.25,441060,-441.88
2791.8,441836,-443.84
2792.35,442648,-438.86
2792.9,443460,-441.19
2793.45,444272,-440.92
2794,445011,-440.18
2794.55,445749,-440.33
2795.1,446488,-438.26
2795.65,447142,-435.82
2796.2,447796,-436.33
2796.75,448450,-433.24
2797.3,449027,-428.61
2797.85,449605,-432.4
2798.4,450182,-430.4
2798.95,450737,-430.4
2799.5,451291,-431.6
2800.05,451845,-430.6
2800.6,452348,-422.5
2801.15,452851,-423.5
2801.7,453354,-424.9
2802.25,453879,-431.1
2802.8,454404,-429.3
2803.35,454929,-429.2
2803.9,455475,-431.6
2804.45,456020,-433.3
2805,456566,-425.9
2805.55,457091,-428.2
2806.1,457617,-433.2
2806.65,458142,-429.3
2807.2,458655,-423.9
2807.75,459168,-426.8
2808.3,459680,-428
2808.85,460209,-430.3
2809.4,460737,-435.3
2809.95,461265,-439.7
2810.5,461850,-438.4
2811.05,462436,-439.3
2811.6,463021,-439.2
2812.15,463589,-437.3
2812.7,464156,-436.6
2813.25,464724,-436.1
2813.8,465256,-431.4
2814.35,465788,-429.6
2814.9,466320,-432.6
2815.45,466880,-432.8
2816,467439,-435.5
2816.55,467998,-437.8
2817.1,468612,-438.3
2817.65,469227,-436.5
2818.2,469841,-435.8
2818.75,470450,-439.7
2819.3,471059,-433.5
2819.85,471668,-426.9
2820.4,472201,-431.8
2820.95,472735,-426.1
2821.5,473269,-419.4
2822.05,473707,-417.3
2822.6,474145,-412.3
2823.15,474583,-416.1
2823.7,475055,-421.5
2824.25,475527,-425.7
2824.8,475999,-430.9
2825.35,476533,-430.3
2825.9,477068,-423.5
2826.45,477602,-419.6
2827,478048,-416.7
2827.55,478494,-414.2
2828.1,478941,-412.8
2828.65,479381,-417
2829.2,479821,-420.4
2829.75,480262,-425.3
2830.3,480755,-423.9
2830.85,481248,-420.5
2831.4,481741,-419.4
2831.95,482199,-418.3
2832.5,482656,-419.5
2833.05,483113,-417.1
2833.6,483541,-416
2834.15,483969,-413.8
2834.7,484397,-415
2835.25,484805,-412.5
2835.8,485213,-412.7
2836.35,485621,-410.3
2836.9,486009,-411.4
2837.45,486397,-410.8
2838,486784,-410.5
2838.55,487165,-410.7
2839.1,487545,-409.5
2839.65,487926,-406.7
2840.2,488279,-406.6
2840.75,488631,-405.4
2841.3,488984,-404.4
2841.85,489314,-405.4
2842.4,489643,-398
2842.95,489972,-404.9
2843.5,490307,-404.1
2844.05,490641,-403.2
2844.6,490975,-403.5
2845.15,491312,-404.2
2845.7,491650,-406.4
2846.25,491987,-407.7
2846.8,492345,-409
2847.35,492702,-409
2847.9,493059,-410
2848.45,493427,-410
2849,493794,-410.43
2849.55,494161,-408.8
2850.1,494531,-413
2850.65,494902,-411.89
2851.2,495272,-412
2851.75,495650,-412
2852.3,496028,-412
2852.85,496406,-410.7
2853.4,496779,-411.7
2853.95,497153,-411.9
2854.5,497526,-413
2855.05,497904,-411.1
2855.6,498281,-413
2856.15,498658,-412.1
2856.7,499032,-412.7
2857.25,499406,-411.7
2857.8,499780,-411.3
2858.35,500160,-414.8
2858.9,500540,-414.5
2859.45,500919,-414.9
2860,501307,-415.5
2860.55,501696,-415.7
2861.1,502084,-417.9
2861.65,502472,-414
2862.2,502860,-415.6
2862.75,503249,-415.7
2863.3,503632,-415.2
2863.85,504014,-414.2
2864.4,504397,-415.7
2864.95,504778,-412.9
2865.5,505158,-415.3
2866.05,505539,-419.2
2866.6,505954,-420.9
2867.15,506370,-420.3
2867.7,506785,-418.5
2868.25,507184,-417.2
2868.8,507584,-416.8
2869.35,507984,-416.1
2869.9,508379,-416.3
2870.45,508775,-418.4
2871,509170,-425.1
2871.55,509609,-424.8
2872.1,510048,-423.6
2872.65,510488,-424
2873.2,510911,-422.7
2873.75,511334,-423.5
2874.3,511757,-424.1
2874.85,512180,-424.6
2875.4,512602,-424.9
2875.95,513025,-423.6
2876.5,513436,-423.1
2877.05,513846,-423
2877.6,514257,-423.9
2878.15,514658,-422.6
2878.7,515058,-419
2879.25,515459,-419.6
2879.8,515853,-420.7
2880.35,516247,-420.7
2880.9,516641,-417.7
2881.45,517012,-415.5
2882,517383,-415.2
2882.55,517754,-418.1
2883.1,518134,-417.2
2883.65,518515,-417.1
2884.2,518895,-412.5
2884.75,519256,-415.6
2885.3,519617,-412.3
2885.85,519979,-413.1
2886.4,520339,-412.4
2886.95,520699,-412.3
2887.5,521059,-411
2888.05,521419,-412.5
2888.6,521778,-412.1
2889.15,522137,-414.1
2889.7,522495,-412.3
2890.25,522853,-410.3
2890.8,523211,-415.2
2891.35,523582,-411.9
2891.9,523953,-412.3
2892.45,524324,-411.8
2893,524707,-412.8
2893.55,525090,-420.4
2894.1,525473,-418.6
2894.65,525879,-418.9
2895.2,526285,-417
2895.75,526691,-418.2
2896.3,527102,-416.8
2896.85,527513,-420.09
2897.4,527925,-417.1
2897.95,528333,-418.73
2898.5,528742,-420.4
2899.05,529151,-419.9
2899.6,529565,-419.6
2900.15,529979,-417.1
2900.7,530393,-419.85
2901.25,530803,-417.8
2901.8,531212,-416
2902.35,531622,-414.8
2902.9,532021,-416.5
2903.45,532421,-416.7
2904,532821,-420.7
2904.55,533274,-422.1
2905.1,533727,-425.9
2905.65,534180,-430
2906.2,534728,-433.5
2906.75,535276,-432.2
2907.3,535823,-435.8
2907.85,536426,-434.4
2908.4,537028,-435.8
2908.95,537631,-433
2909.5,538204,-432.7
2910.05,538776,-429.3
2910.6,539349,-431.4
2911.15,539903,-430
2911.7,540456,-430.3
2912.25,541010,-429.9
2912.8,541563,-428.12
2913.35,542116,-434.5
2913.9,542668,-435.9
2914.45,543259,-434.6
2915,543850,-434
